"","dt_60","season_intraday_60","season_workday_60","season_month_60","stocks_60","care_p_60","fairness_p_60","loyalty_p_60","authority_p_60","sanctity_p_60","care_sent_60","fairness_sent_60","loyalty_sent_60","authority_sent_60","sanctity_sent_60","tf2_60","morality","stocks_60_diff","stocks_60_diff_ln","day_count","care","fairness","loyalty","authority","sanctity","morality_diff","care_diff","fairness_diff","loyalty_diff","authority_diff","sanctity_diff","morality_lag","morality_lead","care_lag","fairness_lag","loyalty_lag","authority_lag","sanctity_lag","care_lead","fairness_lead","loyalty_lead","authority_lead","sanctity_lead"
"11",2019-11-04 14:30:00,5,"1","11",3080.76,0.0990919753800282,0.0969604391637411,0.0902088032470101,0.0927273596235009,0.0780057280796063,-0.0953035535517796,-0.0469730352431512,-0.0176658915997091,-0.0355904416471175,-0.0617014026470514,"0",-0.0237052329665008,-0.489999999999782,-0.000159039015201756,4,-0.00944381738218214,-0.00455452612602983,-0.00159361893950117,-0.00330020768177149,-0.0048130628370162,0.00352851947388822,0.00105528744143729,0.00018007294040212,0.00123053256697223,0.000934955280025582,0.000127671245050998,-0.0087502630722518,-0.00927310570295183,-0.00243988250269544,-0.00113338572779347,-0.00245048230589292,-0.00205304948845105,-0.000673463047418921,-0.00290514899945302,-0.00127700311972879,-0.0023427105724118,-0.000982089626619183,-0.00176615338473903
"12",2019-11-04 15:30:00,6,"1","11",3080.56,0.096163814905019,0.0946887250941327,0.0868686797584029,0.0918528846066542,0.0771433539272474,-0.128415936845187,-0.0615863107245486,-0.0453135643693515,-0.0466212610167765,-0.0852855869860153,"0",-0.0329783386694526,-0.200000000000273,-6.49211532817162e-05,4,-0.0123489663816352,-0.00583152924575862,-0.00393632951191297,-0.00428229730839067,-0.00657921622175523,-0.00927310570295183,-0.00290514899945302,-0.00127700311972879,-0.0023427105724118,-0.000982089626619183,-0.00176615338473903,0.00352851947388822,0.0126877336709549,0.00105528744143729,0.00018007294040212,0.00123053256697223,0.000934955280025582,0.000127671245050998,0.00368054140806396,0.00214059285001404,0.00300067951946418,0.00145738282436891,0.00240853706904382
"13",2019-11-05 10:30:00,1,"2","11",3074.04,0.0992117707340173,0.0978330592711953,0.0884610783157679,0.0901621694548062,0.07688748632816,-0.0873729488894104,-0.0377268831542233,-0.0105769679757794,-0.0313314830499697,-0.0542439264422135,"0",-0.0202906049984977,-6.51999999999998,-0.0021187412468926,5,-0.0086684249735712,-0.00369093639574458,-0.000935649992448795,-0.00282491448402176,-0.00417067915271141,0.0126877336709549,0.00368054140806396,0.00214059285001404,0.00300067951946418,0.00145738282436891,0.00240853706904382,-0.00927310570295183,-0.000217049888386386,-0.00290514899945302,-0.00127700311972879,-0.0023427105724118,-0.000982089626619183,-0.00176615338473903,-0.000720129385171308,-0.000186739108085469,0.000516750196239852,0.000367571397179487,-0.000194502988548948
"14",2019-11-05 11:30:00,2,"2","11",3076.02,0.0993701050932004,0.0977407220841128,0.0888865431975141,0.0893491398858388,0.0780178921982477,-0.0944806725316117,-0.0396730801772985,-0.00471274707216489,-0.0275027055658512,-0.0559510391560976,"0",-0.0205076548868841,1.98000000000002,0.00064389617935845,5,-0.00938855435874251,-0.00387767550383005,-0.000418899796208943,-0.00245734308684227,-0.00436518214126035,-0.000217049888386386,-0.000720129385171308,-0.000186739108085469,0.000516750196239852,0.000367571397179487,-0.000194502988548948,0.0126877336709549,-0.000686690834755286,0.00368054140806396,0.00214059285001404,0.00300067951946418,0.00145738282436891,0.00240853706904382,0.000501463941148467,0.000120814943107062,-0.000844684801527517,-0.000111975318766511,-0.000352309598716791
"15",2019-11-05 12:30:00,3,"2","11",3073.13,0.0970816677618948,0.0975179572069938,0.0881169828628979,0.0898982859601535,0.0762711240510134,-0.0915424160140178,-0.0385248078233283,-0.0143398531892823,-0.0285802824621997,-0.0618516089630708,"0",-0.0211943457216394,-2.88999999999987,-0.000939967381762941,5,-0.00888709041759404,-0.00375686056072299,-0.00126358459773646,-0.00256931840560878,-0.00471749173997714,-0.000686690834755286,0.000501463941148467,0.000120814943107062,-0.000844684801527517,-0.000111975318766511,-0.000352309598716791,-0.000217049888386386,-0.00845375429128001,-0.000720129385171308,-0.000186739108085469,0.000516750196239852,0.000367571397179487,-0.000194502988548948,-0.00218584203615918,-0.00198633750156955,-0.000989050506852395,-0.00211833232899085,-0.00117419191770804
"16",2019-11-05 13:30:00,4,"2","11",3077.78,0.0980129076764797,0.0961966120569255,0.0872564975570651,0.0895174960337854,0.0763330284088981,-0.112974226724328,-0.0597027061503365,-0.0258162448374191,-0.052365749069103,-0.0771839370255929,"0",-0.0296481000129194,4.65000000000009,0.00151197168739081,5,-0.0110729324537532,-0.00574319806229254,-0.00225263510458885,-0.00468765073459963,-0.00589168365768518,-0.00845375429128001,-0.00218584203615918,-0.00198633750156955,-0.000989050506852395,-0.00211833232899085,-0.00117419191770804,-0.000686690834755286,0.00507932077775235,0.000501463941148467,0.000120814943107062,-0.000844684801527517,-0.000111975318766511,-0.000352309598716791,0.00138159838841675,0.000838856061668141,0.000194419368561291,0.00147562093652138,0.0011888260225848
"17",2019-11-05 14:30:00,5,"2","11",3079.13,0.0984472048601736,0.100760488769663,0.0908273633022386,0.0952688254445332,0.078298018863657,-0.0984419423497219,-0.0486732652898859,-0.0226607451895153,-0.0337154340162233,-0.0600635584827456,"0",-0.0245687792351671,1.34999999999991,0.000438531673074394,5,-0.00969133406533647,-0.0049043420006244,-0.00205821573602756,-0.00321202979807825,-0.00470285763510038,0.00507932077775235,0.00138159838841675,0.000838856061668141,0.000194419368561291,0.00147562093652138,0.0011888260225848,-0.00845375429128001,0.00900261263071518,-0.00218584203615918,-0.00198633750156955,-0.000989050506852395,-0.00211833232899085,-0.00117419191770804,0.00288039353999914,0.000853154754669061,0.00218327433769258,0.00159735115475894,0.00148843884359545
"18",2019-11-05 15:30:00,6,"2","11",3079.04,0.0920849849977797,0.0941243663806944,0.0855690202743118,0.0885577216053908,0.0740660469226756,-0.0739636383228118,-0.0430407916858633,0.00146149390590317,-0.0182330644245145,-0.0433993567236113,"0",-0.0155661666044519,-0.0900000000001455,-2.92294626511591e-05,5,-0.00681094052533733,-0.00405118724595534,0.000125058601665012,-0.00161467864331931,-0.00321441879150493,0.00900261263071518,0.00288039353999914,0.000853154754669061,0.00218327433769258,0.00159735115475894,0.00148843884359545,0.00507932077775235,-0.00609842055590753,0.00138159838841675,0.000838856061668141,0.000194419368561291,0.00147562093652138,0.0011888260225848,-0.0025573567630103,0.000152314421614944,-0.00154792821775169,-0.000990403787013684,-0.00115504620974681
"19",2019-11-06 10:30:00,1,"3","11",3073.91,0.100135466293147,0.0994883863198637,0.0901903695395271,0.0939379581995648,0.0780802280827779,-0.0935562357189399,-0.0391892256831384,-0.0157762921180081,-0.0277319464917331,-0.0559612223035437,"0",-0.0216645871603594,-5.13000000000011,-0.00166749321501847,6,-0.00936829728834762,-0.00389887282434039,-0.00142286961608668,-0.00260508243033299,-0.00436946500125174,-0.00609842055590753,-0.0025573567630103,0.000152314421614944,-0.00154792821775169,-0.000990403787013684,-0.00115504620974681,0.00900261263071518,0.00344244259684789,0.00288039353999914,0.000853154754669061,0.00218327433769258,0.00159735115475894,0.00148843884359545,0.00113524154906876,0.000701658475328277,0.00037954685908547,0.000753086987810443,0.000472908725554945
"20",2019-11-06 11:30:00,2,"3","11",3073.66,0.0967577327283933,0.0983480580532909,0.0896724590117258,0.0921037208808616,0.0770262115494949,-0.0850893825963214,-0.0325091762084379,-0.011634818187207,-0.0201077157883572,-0.050587406511522,"0",-0.0182221445635115,-0.25,-8.13329494881998e-05,6,-0.00823305573927887,-0.00319721434901212,-0.00104332275700121,-0.00185199544252255,-0.00389655627569679,0.00344244259684789,0.00113524154906876,0.000701658475328277,0.00037954685908547,0.000753086987810443,0.000472908725554945,-0.00609842055590753,-0.00738375387645123,-0.0025573567630103,0.000152314421614944,-0.00154792821775169,-0.000990403787013684,-0.00115504620974681,-0.00193482395352812,-0.00138990244039963,-0.000977794565421269,-0.0016980450918486,-0.00138318782525361
"21",2019-11-06 12:30:00,3,"3","11",3068.42,0.0995777481822223,0.0986950699810978,0.0888126383621335,0.0922144981066661,0.0793303566668024,-0.102109958082204,-0.04647766894831,-0.0227570913295174,-0.0384976398208529,-0.0665538933995469,"0",-0.0256058984399628,-5.23999999999978,-0.0017062627876161,6,-0.010167879692807,-0.00458711678941175,-0.00202111732242247,-0.00355004053437115,-0.0052797441009504,-0.00738375387645123,-0.00193482395352812,-0.00138990244039963,-0.000977794565421269,-0.0016980450918486,-0.00138318782525361,0.00344244259684789,0.00462661867362097,0.00113524154906876,0.000701658475328277,0.00037954685908547,0.000753086987810443,0.000472908725554945,0.00156551570723063,0.00107421658502122,0.000131292074243372,0.000329523747191435,0.00152607055993431
"22",2019-11-06 13:30:00,4,"3","11",3073.16,0.098186891402818,0.0979787933455764,0.0881678431087937,0.0935454648263249,0.0766459889858059,-0.0876121431554912,-0.0358536789894967,-0.0214344048980213,-0.0344272893737701,-0.0489741679986834,"0",-0.0209792797663418,4.73999999999978,0.00154357704080788,6,-0.00860236398557636,-0.00351290020439053,-0.0018898252481791,-0.00322051678717972,-0.00375367354101609,0.00462661867362097,0.00156551570723063,0.00107421658502122,0.000131292074243372,0.000329523747191435,0.00152607055993431,-0.00738375387645123,-0.00340491901939838,-0.00193482395352812,-0.00138990244039963,-0.000977794565421269,-0.0016980450918486,-0.00138318782525361,-0.000500486984271927,-0.00148141068267262,-0.00019143229528064,-0.00022872796355146,-0.00100286109362174
"23",2019-11-06 14:30:00,5,"3","11",3074.82,0.094855393378056,0.0986551669627973,0.0886629157217308,0.092888917650283,0.0771167001662014,-0.0959655602667519,-0.0506239160179668,-0.0234738224715256,-0.0371330061538366,-0.0616796961538367,"0",-0.0243841987857402,1.66000000000031,0.000540014782201226,6,-0.00910285096984829,-0.00499431088706315,-0.00208125754345974,-0.00344924475073118,-0.00475653463463783,-0.00340491901939838,-0.000500486984271927,-0.00148141068267262,-0.00019143229528064,-0.00022872796355146,-0.00100286109362174,0.00462661867362097,-0.00547102812185015,0.00156551570723063,0.00107421658502122,0.000131292074243372,0.000329523747191435,0.00152607055993431,-0.00286168239922367,0.000977862825840827,-0.00157853307812322,0.000227095175827444,-0.00223577064617152
"24",2019-11-06 15:30:00,6,"3","11",3075.19,0.0871477647624526,0.0873068703592555,0.0793410686609121,0.0802131058687249,0.0743796490704636,-0.137290192143021,-0.0460038029618425,-0.0461273169538991,-0.0401698642635411,-0.0940083123299653,"0",-0.0298552269075903,0.369999999999891,0.000120325007745947,6,-0.011964533369072,-0.00401644806122232,-0.00365979062158296,-0.00322214957490373,-0.00699230528080935,-0.00547102812185015,-0.00286168239922367,0.000977862825840827,-0.00157853307812322,0.000227095175827444,-0.00223577064617152,-0.00340491901939838,0.00593763509910793,-0.000500486984271927,-0.00148141068267262,-0.00019143229528064,-0.00022872796355146,-0.00100286109362174,0.00248220187990928,-0.000161997083672249,0.00183650061624358,-0.000310913952951818,0.00209184363957912
"25",2019-11-07 10:30:00,1,"4","11",3093.09,0.100341607866928,0.100086104937489,0.0910543575323913,0.0924250684936194,0.0792917680893894,-0.0945004937706204,-0.0417485039257378,-0.0200241927432278,-0.0382262473313661,-0.0618029053874257,"0",-0.0239175918084824,17.9000000000001,0.00580390327520952,7,-0.00948233148916267,-0.00417844514489457,-0.00182329000533938,-0.00353306352785555,-0.00490046164123023,0.00593763509910793,0.00248220187990928,-0.000161997083672249,0.00183650061624358,-0.000310913952951818,0.00209184363957912,-0.00547102812185015,-0.00238500065552612,-0.00286168239922367,0.000977862825840827,-0.00157853307812322,0.000227095175827444,-0.00223577064617152,-0.000781413861620891,-0.000521645375600802,-0.000730372814519706,-0.00013136111527769,-0.000220207488507029
"26",2019-11-07 11:30:00,2,"4","11",3093.1,0.101543905195351,0.0998757019826692,0.0904831337443335,0.0936193838875352,0.0786078864674226,-0.10107692166298,-0.0470593991050091,-0.0282225284888413,-0.0391417299598479,-0.0651419260821802,"0",-0.0263025924640085,0.00999999999976353,3.23300771398749e-06,7,-0.0102637453507836,-0.00470009052049537,-0.00255366281985909,-0.00366442464313324,-0.00512066912973726,-0.00238500065552612,-0.000781413861620891,-0.000521645375600802,-0.000730372814519706,-0.00013136111527769,-0.000220207488507029,0.00593763509910793,0.00623238845267314,0.00248220187990928,-0.000161997083672249,0.00183650061624358,-0.000310913952951818,0.00209184363957912,0.00124265362681867,0.00106464647487959,0.00144060729301128,0.00131592793179115,0.00116855312617244
"27",2019-11-07 12:30:00,3,"4","11",3094.59,0.0964265749335435,0.0974456742991393,0.08679447991481,0.0907583555037845,0.0766662121124579,-0.0935539993013561,-0.0373073927782127,-0.0128240359057429,-0.0258763691596875,-0.0515496448131238,"0",-0.0200702040113354,1.49000000000024,0.000481601382357866,7,-0.00902109172396489,-0.00363544404561578,-0.0011130555268478,-0.00234849671134209,-0.00395211600356482,0.00623238845267314,0.00124265362681867,0.00106464647487959,0.00144060729301128,0.00131592793179115,0.00116855312617244,-0.00238500065552612,-0.0072872669784494,-0.000781413861620891,-0.000521645375600802,-0.000730372814519706,-0.00013136111527769,-0.000220207488507029,-0.0015745742837825,-0.00169207879821016,-0.0011463754849839,-0.00132460958840141,-0.00154962882307143
"28",2019-11-07 13:30:00,4,"4","11",3092.21,0.0993427837002499,0.0992073942784619,0.0888729910368012,0.0914029599562766,0.0775542355571296,-0.106657631416068,-0.0537008645633036,-0.0254231458339925,-0.0401858572359205,-0.0709406106205953,"0",-0.0273574709897848,-2.38000000000011,-0.000769380008211584,7,-0.0105956660077474,-0.00532752284382594,-0.0022594310118317,-0.00367310629974349,-0.00550174482663625,-0.0072872669784494,-0.0015745742837825,-0.00169207879821016,-0.0011463754849839,-0.00132460958840141,-0.00154962882307143,0.00623238845267314,0.00369312684848813,0.00124265362681867,0.00106464647487959,0.00144060729301128,0.00131592793179115,0.00116855312617244,0.00158035581202307,0.000821225294204059,0.000404067284724371,0.000399789280049048,0.000487689177487586
"29",2019-11-07 14:30:00,5,"4","11",3092.11,0.0959564597945847,0.0992384849488171,0.0880302013886683,0.0932413208064035,0.0769484377012505,-0.0939520925951574,-0.0454087701152032,-0.0210764453317059,-0.0351058628447662,-0.0651612404220026,"0",-0.0236643441412967,-0.0999999999999091,-3.23398530497343e-05,7,-0.00901531019572432,-0.00450629754962188,-0.00185536372710733,-0.00327331701969445,-0.00501405564914867,0.00369312684848813,0.00158035581202307,0.000821225294204059,0.000404067284724371,0.000399789280049048,0.000487689177487586,-0.0072872669784494,-0.0062043189299555,-0.0015745742837825,-0.00169207879821016,-0.0011463754849839,-0.00132460958840141,-0.00154962882307143,-0.00152606874581224,-0.00132847849359902,-0.000982728739355828,-0.00104067185302564,-0.00132637109816277
"30",2019-11-07 15:30:00,6,"4","11",3091.71,0.0992176926669458,0.100371430984885,0.0910071702875726,0.0937051750967536,0.0784743547678208,-0.10624495146165,-0.0581318407635294,-0.0311853720700808,-0.0460378935129864,-0.0807961628492597,"0",-0.0298686630712522,-0.400000000000091,-0.000129369871878282,7,-0.0105413789415366,-0.0058347760432209,-0.00283809246646316,-0.00431398887272009,-0.00634042674731143,-0.0062043189299555,-0.00152606874581224,-0.00132847849359902,-0.000982728739355828,-0.00104067185302564,-0.00132637109816277,0.00369312684848813,0.00445188284364962,0.00158035581202307,0.000821225294204059,0.000404067284724371,0.000399789280049048,0.000487689177487586,0.000792776612762919,0.000743932520578481,0.000926054408999625,0.000785734458833364,0.00120338484247523
"31",2019-11-08 10:30:00,1,"5","11",3082.59,0.0990895950579968,0.0976573148760259,0.089024715199327,0.0908498317945438,0.0775814832379461,-0.0983816951019714,-0.0521296692327159,-0.0214776093715376,-0.0388361138836872,-0.0662147936651411,"0",-0.0254167802276025,-9.11999999999989,-0.00295418318924234,8,-0.00974860232877365,-0.00509084352264242,-0.00191203805746353,-0.00352825441388673,-0.00513704190483621,0.00445188284364962,0.000792776612762919,0.000743932520578481,0.000926054408999625,0.000785734458833364,0.00120338484247523,-0.0062043189299555,0.00411347987903337,-0.00152606874581224,-0.00132847849359902,-0.000982728739355828,-0.00104067185302564,-0.00132637109816277,0.00115611155228575,0.00130569674367524,0.000163849593113906,0.00102007303852635,0.000467748951432117
"32",2019-11-08 11:30:00,2,"5","11",3081.38,0.100553751605073,0.098606552783563,0.08782447136828,0.0913883126131812,0.0784400996477133,-0.0854517175076184,-0.0383863614751386,-0.0199054823457899,-0.0274453188120098,-0.0595268615717549,"0",-0.0213033003485692,-1.21000000000004,-0.00039260412219555,8,-0.00859249077648789,-0.00378514677896718,-0.00174818846434963,-0.00250818137536038,-0.00466929295340409,0.00411347987903337,0.00115611155228575,0.00130569674367524,0.000163849593113906,0.00102007303852635,0.000467748951432117,0.00445188284364962,-0.00757793133162141,0.000792776612762919,0.000743932520578481,0.000926054408999625,0.000785734458833364,0.00120338484247523,-0.00210536104407962,-0.00220826830383313,-0.000749271644413531,-0.001634042648825,-0.000880987690470139
"33",2019-11-08 12:30:00,3,"5","11",3086.16,0.0996483764644255,0.0984340169314625,0.0890687598415561,0.0929465130077979,0.0775837200767201,-0.107356007193822,-0.0608876409765274,-0.0280396865658158,-0.0445656742801945,-0.071539243521524,"0",-0.0288812316801906,4.77999999999975,0.00155005105992423,8,-0.0106978518205675,-0.00599341508280031,-0.00249746010876316,-0.00414222402418538,-0.00555028064387423,-0.00757793133162141,-0.00210536104407962,-0.00220826830383313,-0.000749271644413531,-0.001634042648825,-0.000880987690470139,0.00411347987903337,0.00786083439390295,0.00115611155228575,0.00130569674367524,0.000163849593113906,0.00102007303852635,0.000467748951432117,0.00200255780323803,0.00170626492411397,0.00183571901005786,0.000876093911112397,0.0014401987453807
"34",2019-11-08 13:30:00,4,"5","11",3085.3,0.0950525272374055,0.0960047116196308,0.0875569278025204,0.0889158417489846,0.0758829982877396,-0.0914788303903999,-0.0446556224831127,-0.00755783825807387,-0.0367328256565741,-0.0541634093437976,"0",-0.0210203972862876,-0.859999999999673,-0.000278702286191645,8,-0.00869529401732948,-0.00428715015868634,-0.0006617410987053,-0.00326613011307298,-0.00411008189849353,0.00786083439390295,0.00200255780323803,0.00170626492411397,0.00183571901005786,0.000876093911112397,0.0014401987453807,-0.00757793133162141,0.000294526226036349,-0.00210536104407962,-0.00220826830383313,-0.000749271644413531,-0.001634042648825,-0.000880987690470139,-0.00033897559884029,0.000712953315380395,-0.000589448756262732,0.000566744919279479,-5.67476535205036e-05
"35",2019-11-08 14:30:00,5,"5","11",3083.58,0.0988899905017423,0.0993172695683915,0.0892172537908939,0.0922239276481812,0.077546565269721,-0.0913567649297185,-0.0359876671885819,-0.0140240794443253,-0.0292699005847073,-0.0537332573985843,"0",-0.0207258710602513,-1.72000000000025,-0.000557637705570713,8,-0.00903426961616977,-0.00357419684330594,-0.00125118985496803,-0.0026993851937935,-0.00416682955201404,0.000294526226036349,-0.00033897559884029,0.000712953315380395,-0.000589448756262732,0.000566744919279479,-5.67476535205036e-05,0.00786083439390295,-0.000542057137350071,0.00200255780323803,0.00170626492411397,0.00183571901005786,0.000876093911112397,0.0014401987453807,0.0022825561197621,-0.00137221999824089,-0.00102392515562489,0.000470004002928244,-0.000898472106174635
