dt_60,season_intraday_60,season_workday_60,season_month_60,stocks_60,care_p_60,fairness_p_60,loyalty_p_60,authority_p_60,sanctity_p_60,care_sent_60,fairness_sent_60,loyalty_sent_60,authority_sent_60,sanctity_sent_60,tf2_60
2019-11-04 14:30:00-05:00,5,1,11,3080.4450000000006,0.09909197538002816,0.09696043916374106,0.09020880324701008,0.09272735962350094,0.07800572807960635,-0.0953035535517796,-0.046973035243151225,-0.0176658915997091,-0.03559044164711752,-0.06170140264705143,0
2019-11-04 15:30:00-05:00,6,1,11,3080.56,0.09616381490501898,0.09468872509413274,0.08686867975840286,0.09185288460665418,0.07714335392724739,-0.12841593684518687,-0.061586310724548586,-0.045313564369351515,-0.046621261016776466,-0.08528558698601535,0
2019-11-05 10:30:00-05:00,1,2,11,3078.0806666666667,0.09921177073401728,0.09783305927119532,0.08846107831576792,0.0901621694548062,0.07688748632815996,-0.08737294888941044,-0.03772688315422326,-0.010576967975779443,-0.03133148304996973,-0.0542439264422135,0
2019-11-05 11:30:00-05:00,2,2,11,3075.127999999999,0.09937010509320038,0.0977407220841128,0.08888654319751411,0.08934913988583879,0.07801789219824766,-0.09448067253161171,-0.03967308017729845,-0.004712747072164889,-0.027502705565851156,-0.05595103915609755,0
2019-11-05 12:30:00-05:00,3,2,11,3074.7851666666675,0.09708166776189485,0.09751795720699376,0.08811698286289793,0.08989828596015345,0.07627112405101344,-0.0915424160140178,-0.03852480782332833,-0.014339853189282289,-0.028580282462199652,-0.06185160896307075,0
2019-11-05 13:30:00-05:00,4,2,11,3076.566666666667,0.09801290767647967,0.0961966120569255,0.08725649755706513,0.0895174960337854,0.07633302840889808,-0.11297422672432775,-0.05970270615033649,-0.02581624483741909,-0.05236574906910303,-0.07718393702559291,0
2019-11-05 14:30:00-05:00,5,2,11,3078.3899999999985,0.09844720486017364,0.1007604887696635,0.09082736330223865,0.0952688254445332,0.07829801886365702,-0.09844194234972187,-0.048673265289885886,-0.02266074518951531,-0.033715434016223296,-0.060063558482745597,0
2019-11-05 15:30:00-05:00,6,2,11,3079.04,0.09208498499777973,0.0941243663806944,0.0855690202743118,0.0885577216053908,0.07406604692267557,-0.07396363832281176,-0.04304079168586326,0.0014614939059031744,-0.018233064424514497,-0.04339935672361128,0
2019-11-06 10:30:00-05:00,1,3,11,3074.0391666666665,0.10013546629314703,0.09948838631986366,0.0901903695395271,0.09393795819956484,0.07808022808277794,-0.09355623571893991,-0.03918922568313838,-0.015776292118008073,-0.02773194649173311,-0.055961222303543744,0
2019-11-06 11:30:00-05:00,2,3,11,3073.7053333333342,0.0967577327283933,0.09834805805329093,0.08967245901172582,0.0921037208808616,0.07702621154949493,-0.08508938259632141,-0.03250917620843792,-0.011634818187207048,-0.02010771578835725,-0.05058740651152199,0
2019-11-06 12:30:00-05:00,3,3,11,3071.0146666666665,0.0995777481822223,0.09869506998109781,0.08881263836213349,0.09221449810666606,0.07933035666680244,-0.10210995808220404,-0.04647766894830996,-0.022757091329517427,-0.03849763982085289,-0.06655389339954688,0
2019-11-06 13:30:00-05:00,4,3,11,3070.064666666666,0.09818689140281801,0.09797879334557637,0.08816784310879366,0.09354546482632492,0.07664598898580585,-0.08761214315549119,-0.03585367898949669,-0.021434404898021325,-0.034427289373770056,-0.04897416799868337,0
2019-11-06 14:30:00-05:00,5,3,11,3074.676666666666,0.09485539337805597,0.0986551669627973,0.08866291572173084,0.09288891765028301,0.0771167001662014,-0.09596556026675186,-0.050623916017966834,-0.02347382247152557,-0.03713300615383656,-0.06167969615383668,0
2019-11-06 15:30:00-05:00,6,3,11,3075.19,0.08714776476245265,0.08730687035925548,0.0793410686609121,0.08021310586872488,0.0743796490704636,-0.13729019214302143,-0.04600380296184254,-0.046127316953899065,-0.04016986426354112,-0.09400831232996529,0
2019-11-07 10:30:00-05:00,1,4,11,3093.0166666666673,0.1003416078669281,0.10008610493748905,0.09105435753239134,0.09242506849361938,0.07929176808938937,-0.09450049377062039,-0.041748503925737826,-0.020024192743227802,-0.038226247331366134,-0.06180290538742569,0
2019-11-07 11:30:00-05:00,2,4,11,3094.4548333333346,0.1015439051953512,0.09987570198266917,0.09048313374433349,0.09361938388753523,0.07860788646742264,-0.10107692166297982,-0.04705939910500905,-0.028222528488841266,-0.0391417299598479,-0.06514192608218021,0
2019-11-07 12:30:00-05:00,3,4,11,3093.223166666666,0.09642657493354352,0.09744567429913928,0.08679447991480999,0.09075835550378454,0.07666621211245794,-0.0935539993013561,-0.037307392778212725,-0.012824035905742898,-0.025876369159687527,-0.05154964481312383,0
2019-11-07 13:30:00-05:00,4,4,11,3093.1271666666657,0.09934278370024986,0.09920739427846191,0.08887299103680119,0.09140295995627665,0.07755423555712956,-0.10665763141606775,-0.05370086456330358,-0.02542314583399247,-0.04018585723592054,-0.07094061062059527,0
2019-11-07 14:30:00-05:00,5,4,11,3091.7101666666654,0.0959564597945847,0.09923848494881707,0.08803020138866834,0.09324132080640352,0.07694843770125047,-0.09395209259515742,-0.04540877011520316,-0.021076445331705922,-0.0351058628447662,-0.06516124042200255,0
2019-11-07 15:30:00-05:00,6,4,11,3091.71,0.09921769266694583,0.10037143098488471,0.09100717028757263,0.09370517509675362,0.07847435476782084,-0.10624495146164999,-0.058131840763529445,-0.031185372070080847,-0.04603789351298644,-0.08079616284925971,0
2019-11-08 10:30:00-05:00,1,5,11,3081.3224999999993,0.09908959505799676,0.09765731487602593,0.08902471519932702,0.0908498317945438,0.07758148323794611,-0.09838169510197135,-0.05212966923271595,-0.021477609371537625,-0.038836113883687184,-0.06621479366514113,0
2019-11-08 11:30:00-05:00,2,5,11,3083.051166666666,0.10055375160507257,0.09860655278356305,0.08782447136828002,0.09138831261318119,0.07844009964771327,-0.08545171750761843,-0.038386361475138554,-0.0199054823457899,-0.027445318812009845,-0.05952686157175493,0
2019-11-08 12:30:00-05:00,3,5,11,3085.266666666666,0.09964837646442547,0.09843401693146246,0.08906875984155613,0.09294651300779785,0.07758372007672013,-0.10735600719382168,-0.060887640976527414,-0.028039686565815843,-0.04456567428019448,-0.07153924352152397,0
2019-11-08 13:30:00-05:00,4,5,11,3085.913666666667,0.0950525272374055,0.09600471161963084,0.08755692780252043,0.08891584174898463,0.07588299828773963,-0.09147883039039989,-0.044655622483112715,-0.007557838258073866,-0.036732825656574056,-0.054163409343797576,0
2019-11-08 14:30:00-05:00,5,5,11,3084.5168333333327,0.09888999050174233,0.09931726956839147,0.08921725379089386,0.09222392764818123,0.07754656526972105,-0.09135676492971855,-0.03598766718858189,-0.014024079444325346,-0.029269900584707294,-0.053733257398584255,0
2019-11-08 15:30:00-05:00,6,5,11,3083.71,0.0836320263994703,0.09266483604181175,0.09031114450774762,0.09156524114147263,0.06925864595810946,-0.08073119577610083,-0.05337965352158978,-0.02519196299630265,-0.024347461581199346,-0.07313601916578585,0
2019-11-11 10:30:00-05:00,1,1,11,3081.7151666666673,0.09708566761825307,0.09312557847289328,0.08690107664429245,0.08972830361509729,0.07613849671706717,-0.10631910195249662,-0.04826335055964731,-0.022694861618804997,-0.038496122354288856,-0.06814807291341374,0
2019-11-11 11:30:00-05:00,2,1,11,3082.994000000003,0.10120792879477336,0.09747613857062122,0.08950092909433625,0.09351296266764297,0.07773375911646577,-0.09196342527574974,-0.041805661206804144,-0.022169593930811592,-0.031795847281891304,-0.061998143943280445,0
2019-11-11 12:30:00-05:00,3,1,11,3083.3951666666694,0.1002048176646633,0.09834781384434779,0.09002455630996968,0.09135399323938018,0.07779790705717937,-0.09194165466591378,-0.04024557175687738,-0.006255633858988132,-0.0257573515727365,-0.055050312962682646,0
2019-11-11 13:30:00-05:00,4,1,11,3085.9818333333315,0.09771037247438484,0.09588609484792063,0.08855514482605947,0.09287366716722237,0.07722227548714326,-0.1082698054963488,-0.059906040525437444,-0.02772044152857506,-0.04873934009459468,-0.07846161032102579,0
2019-11-11 14:30:00-05:00,5,1,11,3087.7651666666666,0.09828392819842532,0.09473556484947276,0.08688288495463391,0.09063684746059886,0.07681746817530749,-0.10763582506297383,-0.05224886307905436,-0.025839330770642408,-0.042557937311386865,-0.07194596085182225,0
2019-11-11 15:30:00-05:00,6,1,11,3087.1200000000003,0.09730726039699754,0.09281816384836747,0.08691642579790052,0.09190889698768971,0.07453534166923577,-0.10697777705840854,-0.05282667175207942,-0.03728622269442498,-0.027669708594206345,-0.07799314006876773,0
2019-11-12 10:30:00-05:00,1,2,11,3096.183,0.09783641985584673,0.09806436571904699,0.08914375086846855,0.09227822557945836,0.07844840712474524,-0.10336839578848941,-0.05429879043415414,-0.022612551918534892,-0.03781740012870074,-0.06693989197286891,0
2019-11-12 11:30:00-05:00,2,2,11,3100.810166666667,0.10188462302056356,0.10026175281639577,0.08766484164887163,0.09049316486497985,0.07795715403082942,-0.07873259523616737,-0.028320089017737887,0.0013603271456736892,-0.0142262863122954,-0.04648857430188315,0
2019-11-12 12:30:00-05:00,3,2,11,3096.845499999999,0.1005287341514275,0.10004930872592666,0.09012475920918041,0.0945898289533453,0.07759218056401085,-0.09922454303622918,-0.0554900594106173,-0.020635902770493916,-0.04327358219620826,-0.06568637026874424,0
2019-11-12 13:30:00-05:00,4,2,11,3096.086666666665,0.098861038955134,0.09800292057208342,0.08904521002069202,0.09149728792281545,0.07740374367839153,-0.10342886143636366,-0.04913853709663154,-0.022075252550999867,-0.04404325160253969,-0.06760329054008984,0
2019-11-12 14:30:00-05:00,5,2,11,3095.149999999999,0.1011987336640924,0.0982036209817001,0.09005235084991477,0.09127335977012434,0.07747926975510828,-0.10107470467115592,-0.045255201731094964,-0.024922259712723063,-0.0376395428077884,-0.06641516860196538,0
2019-11-12 15:30:00-05:00,6,2,11,3091.97,0.10720846505736759,0.10388239030560321,0.09270234831793325,0.1012833934900284,0.08194067048238787,-0.09273026253163118,-0.05057548059728906,-0.048049684040503464,-0.04929968652259239,-0.07105884607498271,0
2019-11-13 10:30:00-05:00,1,3,11,3086.404666666668,0.09975941621705443,0.09776647813686525,0.08879284304567149,0.09335849772640328,0.07812964355189793,-0.11794135967364117,-0.06353542472956229,-0.04214121576990395,-0.052360398997095624,-0.07826380010044166,0
2019-11-13 11:30:00-05:00,2,3,11,3091.0108333333333,0.09947002928842116,0.0973367349148163,0.08852834870282301,0.09321921685386411,0.07708689347391773,-0.08766217655394569,-0.04074958381520171,-0.021351711304333665,-0.03316701488706614,-0.05671322597952379,0
2019-11-13 12:30:00-05:00,3,3,11,3093.7875,0.10021256825040001,0.09827509676726587,0.08916812736851333,0.09238986778776999,0.07842737582927682,-0.09618891813886618,-0.04886516648608904,-0.02046809675348923,-0.037807696378437845,-0.06292829399578134,0
2019-11-13 13:30:00-05:00,4,3,11,3095.9023333333325,0.09528260988374947,0.09610814493516794,0.08652403056314854,0.09007010318288518,0.07553646521325742,-0.0957150853676945,-0.04591120886424819,-0.016152177386796734,-0.03406421222608815,-0.06144450866611193,0
2019-11-13 14:30:00-05:00,5,3,11,3092.392166666667,0.09861901694388664,0.09861591094220072,0.08889067267159963,0.09421177502135301,0.07810285903177694,-0.11176833412818231,-0.05355197333077737,-0.03670302094906466,-0.046208207562133445,-0.07426904388855197,0
2019-11-13 15:30:00-05:00,6,3,11,3090.05,0.09331863392028962,0.09354184508514674,0.08571411649878612,0.0926392158728852,0.07541661788108792,-0.10478103438331068,-0.042824897946024475,-0.02631207141885919,-0.04582552160526306,-0.07355061745372318,0
2019-11-14 10:30:00-05:00,1,4,11,3094.028833333333,0.09605842742872422,0.09669534810233289,0.08826941358867414,0.0925699352232417,0.07585713868855753,-0.10292770505724735,-0.048690822207626966,-0.028173183256187995,-0.04109111871103989,-0.06882511895460994,0
2019-11-14 11:30:00-05:00,2,4,11,3093.1886666666674,0.09886823100345336,0.0975490864744957,0.08753723768527202,0.09156972644918916,0.07686954632081945,-0.0985143579261711,-0.0450113958622424,-0.023198681858268507,-0.03649052201803855,-0.06620231148926686,0
2019-11-14 12:30:00-05:00,3,4,11,3087.6364999999996,0.09843579301704242,0.0994671316033202,0.0890486427867393,0.09180297607613518,0.07878969493241463,-0.08799201773192823,-0.03696579487384179,-0.010133071310238849,-0.03486197590698086,-0.05153183914381406,0
2019-11-14 13:30:00-05:00,4,4,11,3091.8954999999996,0.09889228912746295,0.09653394470039577,0.08940339562698407,0.09209532444846609,0.07844268328330797,-0.10433227807820868,-0.050072050050772296,-0.026790193947395756,-0.041845608644128916,-0.06640144676929233,0
2019-11-14 14:30:00-05:00,5,4,11,3092.178999999999,0.100294426335675,0.09832670796821295,0.08850823478006242,0.09277171725476714,0.07877055156092778,-0.10814081062973606,-0.05186102168559451,-0.03689405666649289,-0.046148787993370056,-0.07210069919202709,0
2019-11-14 15:30:00-05:00,6,4,11,3093.51,0.10929150545373191,0.10039349286801363,0.09268944551349988,0.09540964936294444,0.0798307584881028,-0.13217179858340727,-0.08586738941185473,-0.06576532378911756,-0.07858817972271928,-0.09942549231238036,0
2019-11-15 10:30:00-05:00,1,5,11,3107.3039999999996,0.1006055076058056,0.09920092013374757,0.08949965405065195,0.0943495614421401,0.07900280045675986,-0.10076108025894678,-0.05426089568697042,-0.02273703830698942,-0.04403099672851046,-0.07425236321316271,0
2019-11-15 11:30:00-05:00,2,5,11,3111.4076666666665,0.09498520007538748,0.09741286856022285,0.089036081441436,0.0914774603800846,0.07746253203557414,-0.08558588486619763,-0.03918540351314819,-0.009578220493041724,-0.018657928587134085,-0.05428944945708346,0
2019-11-15 12:30:00-05:00,3,5,11,3114.6436666666673,0.09982123141040825,0.101562682482153,0.0879304637310973,0.093286848629094,0.07897137236412866,-0.10321124397522752,-0.055424574912219284,-0.027752801237636376,-0.051847465465231196,-0.07243267574279356,0
2019-11-15 13:30:00-05:00,4,5,11,3114.1440000000007,0.10264295224430361,0.10154738938248187,0.09048985994478533,0.09533513992475631,0.07930249701754934,-0.09810944597040612,-0.04522720837451288,-0.025166152657420126,-0.036973208522781076,-0.06004310093773013,0
2019-11-15 14:30:00-05:00,5,5,11,3113.8145,0.09802557518831093,0.1016374716323235,0.08954993603665197,0.09518194973656317,0.0799245840963972,-0.10461882602558883,-0.0537657287510831,-0.03507080523606422,-0.04657177210629787,-0.07220371116860667,0
2019-11-15 15:30:00-05:00,6,5,11,3114.58,0.08519348161489172,0.08607302557613945,0.07662666477221425,0.07807488861491725,0.07450185167061212,-0.1429158734222018,-0.040497246506969245,-0.049239200747220234,-0.03989322741781593,-0.09908517220856398,0
2019-11-18 10:30:00-05:00,1,1,11,3115.0555000000004,0.09914551259242937,0.10032850024107219,0.09010036862638722,0.09370915936957762,0.07647251589399418,-0.09231718814279656,-0.044127999052951,-0.017300873659355922,-0.03482576391273163,-0.0556110964607648,0
2019-11-18 11:30:00-05:00,2,1,11,3117.2509999999997,0.10178893460467013,0.09980609712633669,0.09118949557932925,0.09615321744166604,0.07882863302762218,-0.09180929679667299,-0.040818980516534965,-0.020628467811184454,-0.0339677484465503,-0.054162822960082374,0
2019-11-18 12:30:00-05:00,3,1,11,3120.654166666667,0.10027767594626556,0.0980756394516051,0.08896791626980853,0.09273812060735523,0.07861942279504448,-0.1065029344093992,-0.056188377806646296,-0.030957053839247777,-0.04388973265389273,-0.0736972355735888,0
2019-11-18 13:30:00-05:00,4,1,11,3120.285833333333,0.09515339642626988,0.09628144052124614,0.08638415968064485,0.08881488144190963,0.07606457554535935,-0.09907295879135292,-0.041869924284396016,-0.02534044691256661,-0.033220800435130746,-0.06239134671929277,0
2019-11-18 14:30:00-05:00,5,1,11,3122.3903333333355,0.09749830516224942,0.09830592051570419,0.08838328216035422,0.09206666301232867,0.07865966104752806,-0.09564428295096639,-0.044579583373203606,-0.01630965514945694,-0.03312873250725629,-0.05958600983720194,0
2019-11-18 15:30:00-05:00,6,1,11,3122.98,0.10132282577457863,0.10044121230315467,0.09009529666968769,0.09763996013833211,0.07812179070491027,-0.06409161560991349,-0.011693622712736247,-0.022634170227752784,-0.008843607755293973,-0.037081806339758605,0
2019-11-19 10:30:00-05:00,1,2,11,3122.1203333333333,0.09693973716199719,0.09847183192105749,0.08840927536518814,0.09263631285617496,0.07833933740625804,-0.09397922170317734,-0.0372989371796329,-0.010444004517510807,-0.026521396370299235,-0.05523337161254835,0
2019-11-19 11:30:00-05:00,2,2,11,3117.6115000000004,0.09898148081863158,0.0985943297382968,0.08874760166637348,0.09121345193566979,0.07813491740665153,-0.09714944148983702,-0.04250036399901994,-0.017422545833999423,-0.030556550835843386,-0.059019549308667665,0
2019-11-19 12:30:00-05:00,3,2,11,3120.9906666666666,0.10352449964587768,0.10059535419761677,0.08950658449292728,0.09461733852540077,0.08190362173764557,-0.11743288002164917,-0.05627646000680072,-0.033235410460946004,-0.05163593853995567,-0.08194250498836951,0
2019-11-19 13:30:00-05:00,4,2,11,3120.1586666666667,0.10228640950488423,0.09754882511996302,0.0894045578829878,0.0934764195668171,0.08065743053341978,-0.0968665754032349,-0.04418289799383698,-0.014748305454884267,-0.037385203747302705,-0.05556130019156031,0
2019-11-19 14:30:00-05:00,5,2,11,3122.68,0.10124972053306593,0.10049684158601845,0.09000783040275406,0.09496591064928953,0.07908428642289819,-0.09665559752507333,-0.04921034677712197,-0.01910090930758125,-0.03608049609560611,-0.057376181564352965,0
2019-11-19 15:30:00-05:00,6,2,11,3124.55,0.09929961370835283,0.09656736523854013,0.08862231857317716,0.09080826753734135,0.07867874944872656,-0.10802462451259448,-0.0563823923370864,-0.029978509455335662,-0.042618113758441184,-0.0730555495603377,0
2019-11-20 10:30:00-05:00,1,3,11,3115.1655,0.0980037741994933,0.0983256387517691,0.08824974026154271,0.09240425898410368,0.077334752514414,-0.08613301431371816,-0.04130839339249173,-0.014696049522131936,-0.02568698850383699,-0.05122737380108147,0
2019-11-20 11:30:00-05:00,2,3,11,3117.1981666666657,0.10163756988326113,0.09811527401394536,0.08855291581966994,0.09037862062990101,0.07904683002685613,-0.10420398942807385,-0.05166932083206922,-0.021148116927279602,-0.033914760357182244,-0.066874228065064,0
2019-11-20 12:30:00-05:00,3,3,11,3114.7438333333334,0.09543030018866681,0.09630245809738382,0.08694024169300855,0.0916277286497023,0.07888839620836736,-0.10330575532354155,-0.05072756150479614,-0.029794165170136964,-0.039618003943776826,-0.07298298314681614,0
2019-11-20 13:30:00-05:00,4,3,11,3104.0913333333324,0.09838567220593168,0.1007899517532696,0.08986552685262085,0.09450191202030009,0.08012092220807807,-0.09726376868881287,-0.042131106175073985,-0.019983695550959094,-0.034290101521208635,-0.060452782203862174,0
2019-11-20 14:30:00-05:00,5,3,11,3098.6560000000004,0.09798379861954627,0.10002118584425998,0.08906259624596737,0.09303164724820699,0.07732882156900808,-0.09796194115624907,-0.047082141561100646,-0.020482900631756652,-0.03443579287193882,-0.06415459690698648,0
2019-11-20 15:30:00-05:00,6,3,11,3104.69,0.09634938943721445,0.09746527782248755,0.08891974131213896,0.09376801906168591,0.0790637000402468,-0.1109441112361318,-0.06629322853176002,-0.04095116949121413,-0.05490517588876185,-0.07805235361876671,0
2019-11-21 10:30:00-05:00,1,4,11,3102.7014999999988,0.09652171155814736,0.09851053569937526,0.08828380537887894,0.09083189208053559,0.07734945285252368,-0.09446210116472173,-0.0402455371920897,-0.011179533958447046,-0.027722824911758148,-0.056225408960962536,0
2019-11-21 11:30:00-05:00,2,4,11,3100.3401666666673,0.09936171255269434,0.10034828691312704,0.08870196085794224,0.09138111470114325,0.07842357679449856,-0.09815435371891487,-0.04379764203650192,-0.01892992019148125,-0.030564056052976064,-0.058807608296074176,0
2019-11-21 12:30:00-05:00,3,4,11,3100.8811666666666,0.09857492873346287,0.09877606612938152,0.0875605224169454,0.0918221113314236,0.07849093081290905,-0.10553946593535582,-0.0501867300063844,-0.0266916519189739,-0.03785162759913017,-0.06766136496261982,0
2019-11-21 13:30:00-05:00,4,4,11,3105.3981666666664,0.10051838338827429,0.09979161230291349,0.08925936416898085,0.0936334969609849,0.07801084780118399,-0.10932957279717914,-0.051684359414039094,-0.029298913974938823,-0.04342619778920629,-0.07274847010392402,0
2019-11-21 14:30:00-05:00,5,4,11,3105.3833333333337,0.09455378790596673,0.09749135263077534,0.08689623670605975,0.09126545971254718,0.07492288832992831,-0.08703558742552885,-0.040541552338179826,-0.01595058795202547,-0.02644362028942284,-0.05555493486916771,0
2019-11-21 15:30:00-05:00,6,4,11,3107.45,0.10437535564941326,0.10297650301777858,0.09350068309384854,0.09997002740973848,0.08460232910851107,-0.09966030897937686,-0.04875794145751857,-0.02508790023453521,-0.03685507009503961,-0.05670006600403062,0
2019-11-22 10:30:00-05:00,1,5,11,3110.205999999999,0.09427005907654831,0.09571005068489587,0.08654524519045233,0.09075486426354387,0.07794489108394888,-0.09081283362304123,-0.04041933556671719,-0.025109773935425003,-0.031281126909029414,-0.06598606380331123,0
2019-11-22 11:30:00-05:00,2,5,11,3103.3520000000003,0.10191459587812893,0.09784987298284022,0.09044352007395833,0.09230530218409133,0.07803980681631961,-0.09599233585194306,-0.04126835600537892,-0.018929450472573526,-0.03438689117977863,-0.05973052830287524,0
2019-11-22 12:30:00-05:00,3,5,11,3106.1365,0.09627753349424586,0.09685247860993076,0.08770774620040567,0.09192780646972698,0.07752030724233488,-0.09502919232991353,-0.03789964458493202,-0.010719944467212592,-0.03204922142106016,-0.06126428769970495,0
2019-11-22 13:30:00-05:00,4,5,11,3108.854499999999,0.10138546813268591,0.09994650186567433,0.09145810244886773,0.09437404680456504,0.07970831120835191,-0.10633959801377939,-0.05277269299948841,-0.022984691065962147,-0.04462745224187603,-0.06359971751058953,0
2019-11-22 14:30:00-05:00,5,5,11,3108.777833333335,0.10249434216792798,0.09742930835378329,0.08946158504745383,0.09203989786016308,0.07990700371639525,-0.11396743791497645,-0.057758270467250517,-0.0334555933505841,-0.04834766473756343,-0.07485631433665747,0
2019-11-22 15:30:00-05:00,6,5,11,3108.48,0.08660296744411908,0.0921346543517408,0.08433105333613021,0.09055477854506605,0.07576033568167438,-0.09098638834750802,-0.06194752756106906,-0.03482659063149702,-0.03286791404555081,-0.07027474577504193,0
2019-11-25 10:30:00-05:00,1,1,11,3126.87433333333,0.09652314694003165,0.09927016102206246,0.08682089966814205,0.08977437175906901,0.07783760681135997,-0.09111068198291682,-0.03466719365551796,-0.011928392106304144,-0.019893173515787083,-0.05226779361145671,0
2019-11-25 11:30:00-05:00,2,1,11,3129.4423333333325,0.10019512610146755,0.1023238335055248,0.0893417459905915,0.0897452246978422,0.08010396058388468,-0.09568634362958675,-0.036934385252918076,-0.0038581162595679314,-0.023780089126301154,-0.05849293771041087,0
2019-11-25 12:30:00-05:00,3,1,11,3129.0200000000004,0.10011317265150355,0.09894146252977822,0.0908179445788165,0.09378273287619655,0.07901047580756797,-0.09682905512685112,-0.04948162022423415,-0.022307929776727846,-0.034527695435542585,-0.06074809077824992,0
2019-11-25 13:30:00-05:00,4,1,11,3129.4028333333335,0.10073117211470298,0.09506330788246921,0.08717142474195884,0.09143184510478401,0.07809044960491764,-0.10578033193471864,-0.04766573538950077,-0.01882312319534704,-0.040262341024935526,-0.06081239962116764,0
2019-11-25 14:30:00-05:00,5,1,11,3129.505666666669,0.09877530385619046,0.09727074522862256,0.08679492552967077,0.090782901295654,0.0763378501662861,-0.09732270732163616,-0.0491959846354996,-0.02461309115004304,-0.03929375695117755,-0.06638731476475308,0
2019-11-25 15:30:00-05:00,6,1,11,3129.51,0.09423430518293407,0.09667257686792555,0.09269588169823555,0.09927219626068498,0.07970200840542277,-0.0932748232514707,-0.052594256386692476,-0.03163862147446651,-0.030352457620665924,-0.07672977535109572,0
2019-11-26 10:30:00-05:00,1,2,11,3135.6933333333322,0.09966309636786241,0.09574838628464896,0.08728465441366635,0.09045340881269631,0.07727854966594695,-0.10850195367727936,-0.05273640810770386,-0.025727454180289912,-0.04497498846648038,-0.0730047314287409,0
2019-11-26 11:30:00-05:00,2,2,11,3137.1805,0.09959155293413316,0.09864881584844769,0.08872015095179822,0.09086793174997133,0.07798854690178446,-0.10267993602239071,-0.05135452352716905,-0.02080136266219863,-0.041273612362334726,-0.06730845525696384,0
2019-11-26 12:30:00-05:00,3,2,11,3139.3450000000007,0.09818767682888427,0.09780846736918947,0.08737848488813248,0.09312401559753439,0.07772998666843453,-0.095924522215777,-0.04471634226787749,-0.018311068811780278,-0.03137982846291403,-0.05881359349463006,0
2019-11-26 13:30:00-05:00,4,2,11,3139.9988333333354,0.09764093196333565,0.09558889288867592,0.08782626554191837,0.0916293379654099,0.0785506250988365,-0.09300548331648203,-0.04749292557704159,-0.015250589159408221,-0.02876407212030092,-0.06656643072972673,0
2019-11-26 14:30:00-05:00,5,2,11,3137.2105,0.09459903313458201,0.09566349438907032,0.08756251504257925,0.08908058132636877,0.07892539973077091,-0.11636135969160563,-0.055928535570824396,-0.03850805752255382,-0.04495191571623514,-0.07969089252486024,0
