dt_15,season_intraday_15,season_workday_15,season_month_15,stocks_15,care_p_15,fairness_p_15,loyalty_p_15,authority_p_15,sanctity_p_15,care_sent_15,fairness_sent_15,loyalty_sent_15,authority_sent_15,sanctity_sent_15,tf2_15
2019-11-01 15:00:00-04:00,22,5,11,3062.784666666667,0.09526710895413325,0.1002605861239809,0.092176054107951,0.09283233844607072,0.07837153614556616,-0.07609872756258025,-0.0349390022309834,-0.005930571574370434,-0.03707395539726053,-0.04247208415087804,0
2019-11-01 15:15:00-04:00,23,5,11,3062.5540000000005,0.10227657755097175,0.09711250556908863,0.09412499489103131,0.09909739466823403,0.07613693288036698,-0.10912811888518847,-0.06263611157727295,-0.0250057644160365,-0.05044817512746968,-0.10345642304323625,0
2019-11-01 15:30:00-04:00,24,5,11,3062.3553333333334,0.09822956218720062,0.09656338652164201,0.09080689458303724,0.09321998705292157,0.07748927420848724,-0.09889545427697456,-0.041060841135858395,-0.018152243612994827,-0.05044493936672285,-0.06601012966859206,0
2019-11-01 15:45:00-04:00,25,5,11,3064.0873333333334,0.09877242748200588,0.09756863577731144,0.08734584936871567,0.0908552554529925,0.07637885055115677,-0.09001167243349822,-0.032238397451523564,-0.01592946253775515,-0.035587263597733794,-0.06334923340847638,0
2019-11-01 16:00:00-04:00,26,5,11,3063.43,0.09723442414331353,0.09676038540887755,0.08709062896669441,0.09164759294415016,0.07701984584339061,-0.1191619309965416,-0.06036815960575817,-0.0369347042343203,-0.058133540437600266,-0.0898846094369574,0
2019-11-04 09:45:00-05:00,1,1,11,3083.422000000001,0.09769789325692699,0.0949620838394609,0.08923186090330142,0.09016676797486271,0.07749253624753377,-0.09610818318011691,-0.05034283141049741,-0.01656041096338753,-0.03954267281041684,-0.05742691648011028,0
2019-11-04 10:00:00-05:00,2,1,11,3081.7086666666664,0.09530557983992516,0.0978162612145913,0.08802681058649965,0.08679898183292069,0.07392293247965907,-0.0812085014641452,-0.030909633538714714,0.0030739229344025755,-0.031176316011363944,-0.04303539536512253,0
2019-11-04 10:15:00-05:00,3,1,11,3079.868666666667,0.09427964576442822,0.09687517317174514,0.08826290382379857,0.08911379166234232,0.07843639606061564,-0.08752786391163259,-0.0423203905693975,-0.006443431018781042,-0.017845216579445055,-0.04266801168369313,0
2019-11-04 10:30:00-05:00,4,1,11,3081.5346666666655,0.10314501687184648,0.09888062939576668,0.08938410601745435,0.09133905077257996,0.07958166588281787,-0.12497044775952898,-0.06131403752541302,-0.04223998172559327,-0.05932601258590207,-0.0855666470320095,0
2019-11-04 10:45:00-05:00,5,1,11,3082.108000000001,0.09214286416995708,0.09889337207099659,0.08426899507267868,0.09244996035769129,0.07646812547878233,-0.0849913283257227,-0.039945073763190675,-0.012989520331212085,-0.028920548071245843,-0.04722587351837291,0
2019-11-04 11:00:00-05:00,6,1,11,3080.3313333333335,0.0997952757848655,0.10172650278773428,0.09162272242376802,0.09616331299395905,0.08182097599307912,-0.10743627275460728,-0.05468111681347394,-0.025188972304735113,-0.04528138407807623,-0.0633421977749508,0
2019-11-04 11:15:00-05:00,7,1,11,3081.962000000001,0.09918667291758014,0.09561734872183472,0.08843731787385174,0.0908649547163524,0.07859641570088648,-0.10595532335888291,-0.04237039790344202,-0.015659866748877985,-0.02618502169682905,-0.06323439357293059,0
2019-11-04 11:30:00-05:00,8,1,11,3081.7099999999996,0.0971799057518497,0.09946822462134539,0.0891948616249131,0.09401730659127615,0.08006700145556807,-0.08334586613533583,-0.03897268007273004,-0.012591862151539358,-0.03011947505813958,-0.053914280469771765,0
2019-11-04 11:45:00-05:00,9,1,11,3080.3146666666667,0.0962918169933073,0.10021316403707324,0.08811578151269996,0.09017454634743592,0.0764032814602918,-0.07724657009974903,-0.032468124870777854,0.006392480240688308,-0.02100174154930137,-0.052700536292561925,0
2019-11-04 12:00:00-05:00,10,1,11,3079.946000000001,0.09473153321873186,0.09530216477137705,0.08998803845540129,0.09338923377387096,0.07879186657692815,-0.08767131719025088,-0.04822930146575578,-0.011512449941356735,-0.0335633932398491,-0.06063112779730998,0
2019-11-04 12:15:00-05:00,11,1,11,3079.3026666666674,0.09764247156234866,0.09642934171418474,0.08813148276288621,0.09102757287886036,0.07672862423208067,-0.07850851826502635,-0.003989513892766264,0.010127165317794885,-0.0019231399990188504,-0.03792045277781221,0
2019-11-04 12:30:00-05:00,12,1,11,3079.3573333333343,0.09453941947955488,0.09490123598787173,0.08713104023821545,0.08925956438325472,0.07579868633845525,-0.0901599952103605,-0.0433350636784667,-0.012055673808491377,-0.024644814183489423,-0.05923717344692117,0
2019-11-04 12:45:00-05:00,13,1,11,3078.418000000001,0.09816937963684096,0.1026739948612324,0.09392982478636427,0.09725399412550798,0.08113783040932979,-0.09321903226747467,-0.0416563074549888,-0.012686271815970483,-0.03726010480995567,-0.04645063816772296,0
2019-11-04 13:00:00-05:00,14,1,11,3079.398666666666,0.10607168490889854,0.1010181704379023,0.08915680216703302,0.09946642128278918,0.079057625984365,-0.09287689358145078,-0.036698337341136,-0.046769973173099604,-0.03484344362135479,-0.06659859787693434,0
2019-11-04 13:15:00-05:00,15,1,11,3079.5120000000006,0.10353594857832853,0.10468448780879257,0.09044304465400077,0.09290125880243401,0.07927360532236162,-0.08671963565809139,-0.03487876713698593,-0.0152994536828786,-0.03727481392711455,-0.05203233771364157,0
2019-11-04 13:30:00-05:00,16,1,11,3080.5699999999993,0.10159407740461038,0.0981463524791889,0.09240920693759193,0.09900880145258256,0.07818263196991553,-0.1264249323952845,-0.06522873319314705,-0.03838919735675308,-0.058486130231091116,-0.07629439420251027,0
2019-11-04 13:45:00-05:00,17,1,11,3080.537999999999,0.09762794686539178,0.09677883669496126,0.0895856207277249,0.09174769269684117,0.07776336982778717,-0.08929863421631393,-0.049567231311347215,-0.021215543556113877,-0.03475787042973593,-0.05102833847277406,0
2019-11-04 14:00:00-05:00,18,1,11,3080.8533333333344,0.09568642626873503,0.09442827743677278,0.08980990031828354,0.09219776999207438,0.07274786207812403,-0.10284345846054653,-0.04742864216851011,-0.016374655341600014,-0.03092267797074962,-0.07102305237298662,0
2019-11-04 14:15:00-05:00,19,1,11,3080.129333333334,0.10404794251161589,0.09947393864623313,0.09204467591464961,0.09564420817874897,0.08126057484891024,-0.09289449889545218,-0.04310246223660693,-0.01743635076120819,-0.04999786076794459,-0.07027925713723393,0
2019-11-04 14:30:00-05:00,20,1,11,3080.259333333335,0.1021695208129271,0.09854382165181634,0.09030683720642976,0.09271771006894093,0.0828233824806464,-0.09876157793431402,-0.044797547784765475,-0.012727003766221979,-0.030559065164012217,-0.06178227883482193,0
2019-11-04 14:45:00-05:00,21,1,11,3080.9813333333336,0.09616381490501898,0.09468872509413274,0.08686867975840286,0.09185288460665418,0.07714335392724739,-0.12841593684518687,-0.061586310724548586,-0.045313564369351515,-0.046621261016776466,-0.08528558698601535,0
2019-11-04 15:00:00-05:00,22,1,11,3079.6153333333327,0.10478968926495749,0.09715443136061176,0.09210123747816205,0.09742172047266984,0.08020416854019292,-0.112554960482047,-0.05888124999211497,-0.03240381320429426,-0.049260996509311865,-0.06463869576105638,0
2019-11-04 15:15:00-05:00,23,1,11,3077.4906666666657,0.10100622005128561,0.10278808119351956,0.08751295963385355,0.08590052609198283,0.07556860011094566,-0.08053202631176344,-0.021218270445403944,0.0006772041214796143,-0.024837512153847694,-0.057069043206102406,0
2019-11-04 15:30:00-05:00,24,1,11,3076.682000000001,0.10344598491539746,0.10177422659782745,0.09047084828286445,0.09421715176029977,0.0783546294367442,-0.10223847543982928,-0.057464008605379015,-0.03247897341673518,-0.04274994647642204,-0.06761201565502968,0
2019-11-04 15:45:00-05:00,25,1,11,3076.1273333333347,0.0970321654277491,0.09100240319953053,0.0898429503059316,0.09217296236394226,0.07967274210155809,-0.1158872498892191,-0.04586276717823005,-0.023423461931445934,-0.027679299771377876,-0.06258338451814013,0
2019-11-04 16:00:00-05:00,26,1,11,3076.51,0.09048677630106522,0.10176316755267677,0.09315791634543429,0.10100173990711427,0.07277339051188521,-0.0832125094550969,-0.037466682464732205,-0.012077218661959108,-0.053952592864798844,-0.050253537087487865,0
2019-11-05 09:45:00-05:00,1,2,11,3078.9566666666665,0.10510040117269055,0.09862896205400368,0.09119085818989359,0.09029659581326306,0.08212203207399148,-0.09106242924974767,-0.041883576683024934,-0.011496156168409365,-0.024154996282350207,-0.04840780375686859,0
2019-11-05 10:00:00-05:00,2,2,11,3078.7960000000003,0.09620409667301867,0.09855166346434496,0.08607927814344712,0.08901889795422673,0.07324613305787092,-0.09036725599661123,-0.03892057468121238,-0.012314283710712607,-0.03033415284526064,-0.056086541492331034,0
2019-11-05 10:15:00-05:00,3,2,11,3079.2620000000006,0.09691823518283148,0.09594574221109307,0.08720213059912615,0.08879030920194082,0.0763929385440611,-0.08055507856296636,-0.03329189192146491,-0.00814782206365355,-0.03034343590552888,-0.05391698875204411,0
2019-11-05 10:30:00-05:00,4,2,11,3075.308,0.09940321017919165,0.09855951606991557,0.0895695851616321,0.0924208769498187,0.07626108494387641,-0.08902173133536719,-0.03803023450500164,-0.010923087675603337,-0.038870673908641934,-0.05768586407204781,0
2019-11-05 10:45:00-05:00,5,2,11,3074.777333333333,0.09701325710246003,0.09661728340775348,0.08880719253681799,0.08552433298784047,0.07929698462700734,-0.08895124747762326,-0.03982461198061931,0.0054424638561398,-0.022399510603632752,-0.038473626071484364,0
2019-11-05 11:00:00-05:00,6,2,11,3073.400666666667,0.0992278373943838,0.09639042823554997,0.08740830651210371,0.08783682439481263,0.07592325550685679,-0.09560390281876655,-0.03625133433598689,-0.004006885848444668,-0.033319930817051174,-0.06239783580148393,0
2019-11-05 11:15:00-05:00,7,2,11,3075.8580000000006,0.09937169473769415,0.09926725100229357,0.0881795800183845,0.0868607593489008,0.07775523033828174,-0.09677136053415368,-0.037594538869373015,-0.007293033602548347,-0.02241460068230257,-0.056252545683025366,0
2019-11-05 11:30:00-05:00,8,2,11,3076.4759999999997,0.1018366510692938,0.09925322857631463,0.09157049794461768,0.09730241635851604,0.07981068077960361,-0.09626652383197304,-0.045959614399636535,-0.01314834139047461,-0.02925878808958928,-0.06397878706980673,0
2019-11-05 11:45:00-05:00,9,2,11,3075.734000000001,0.0999318739220947,0.10188734844473023,0.08801464635173291,0.09472051779643129,0.07557273129901883,-0.08334192315280983,-0.02362992179882564,-0.016663505131470552,-0.02595995047957057,-0.05184314035530496,0
2019-11-05 12:00:00-05:00,10,2,11,3074.478666666667,0.09406976269923398,0.09684120241856459,0.08786734773341119,0.0856876278097815,0.07464424483626232,-0.0762170403077112,-0.021840579229858405,-0.002393009774395189,-0.005892166801206693,-0.042008379973391824,0
2019-11-05 12:15:00-05:00,11,2,11,3075.362,0.09467007031184886,0.09726109860813077,0.0876770644673865,0.0922703634838176,0.07538544085326458,-0.09077619490094888,-0.04810156845804657,-0.025064833320335156,-0.04053616616940722,-0.08224096498019745,0
2019-11-05 12:30:00-05:00,12,2,11,3073.566,0.09932593608949412,0.09617570020578572,0.08862006330345905,0.08865857389760627,0.0781813291162202,-0.10496696871445962,-0.04851294640133348,-0.013054251746349782,-0.0351151848724216,-0.06404705493435908,0
2019-11-05 12:45:00-05:00,13,2,11,3073.752,0.0963077321459642,0.09729051589173975,0.08659032609881896,0.0899886875603255,0.07443153369284991,-0.1162670647320012,-0.05528782705914404,-0.030903591876144443,-0.048191778994954276,-0.07617252888055827,0
2019-11-05 13:00:00-05:00,14,2,11,3076.776,0.09882643807709135,0.0984354255703585,0.08926803709619867,0.0918451493000198,0.0773926787879373,-0.12508708900211934,-0.07281857680941752,-0.043000598166026596,-0.07297808613294728,-0.09883072625458814,0
2019-11-05 13:15:00-05:00,15,2,11,3077.5373333333328,0.10198491279924252,0.09446833526665067,0.08720495957478608,0.08895328956247119,0.07493929617606962,-0.10847322929930056,-0.0583729701504882,-0.010664121945809756,-0.05452139731168957,-0.06568938583776981,0
2019-11-05 13:30:00-05:00,16,2,11,3078.2013333333334,0.09573622381330273,0.09533624457393773,0.08644765046499252,0.08816122678640889,0.07785771072989545,-0.10650564184848361,-0.05518332287898392,-0.02263983524338794,-0.040493312502304105,-0.07242351976411994,0
2019-11-05 13:45:00-05:00,17,2,11,3077.7053333333333,0.0964403298663959,0.09866761109645364,0.08836658329112022,0.09782301430164957,0.07835188952631313,-0.11494080332815022,-0.05386121538014439,-0.023679001802884445,-0.03935641247655441,-0.07534705172126675,0
2019-11-05 14:00:00-05:00,18,2,11,3077.976,0.09457779458189094,0.0996555741471386,0.0924227329324396,0.09645283944377618,0.07715595834225653,-0.09412225193880616,-0.052511135234782215,-0.022608260527568907,-0.028529987788356415,-0.05480739832741723,0
2019-11-05 14:15:00-05:00,19,2,11,3078.684,0.09349475684949916,0.09729489747189073,0.08839967929738517,0.08883152616081988,0.07581651441449574,-0.09336110176357916,-0.03986574322469643,-0.007741331219429516,-0.02083269386452379,-0.04649583845476707,0
2019-11-05 14:30:00-05:00,20,2,11,3079.1946666666668,0.1077478907909834,0.10598492896564568,0.09257692852569069,0.09824710798725307,0.0815802226032502,-0.09854906026039317,-0.049574958188352544,-0.035024547687033766,-0.047161208026986326,-0.06908274945726174,0
2019-11-05 14:45:00-05:00,21,2,11,3078.759333333333,0.09208498499777973,0.0941243663806944,0.0855690202743118,0.0885577216053908,0.07406604692267557,-0.07396363832281176,-0.04304079168586326,0.0014614939059031744,-0.018233064424514497,-0.04339935672361128,0
2019-11-05 15:00:00-05:00,22,2,11,3078.8193333333334,0.09685705409116946,0.09700956586956047,0.09497287032632498,0.09699752364531966,0.07814011443414094,-0.10041682512478103,-0.0461125111606757,-0.023587715647137714,-0.04444913426564473,-0.07735703562652432,0
2019-11-05 15:15:00-05:00,23,2,11,3078.206666666667,0.09892822193798946,0.09922395627444808,0.09011592449164883,0.09123666572152787,0.07720394114658904,-0.1091065126192844,-0.06072517199567526,-0.027446413611139933,-0.045674337981329985,-0.07877724266789879,0
2019-11-05 15:30:00-05:00,24,2,11,3077.3799999999997,0.10195281424941616,0.09888577666980519,0.09097065375395168,0.09423938954433485,0.07916971994754309,-0.09709712403450867,-0.04104297179706531,-0.016934176667081743,-0.036489227958783996,-0.059042395803104164,0
2019-11-05 15:45:00-05:00,25,2,11,3077.306,0.09047843975421464,0.09581035806776443,0.08459100022207726,0.09191120780358815,0.0755165654614612,-0.09932535175357877,-0.04062220146561248,-0.03207018595265817,-0.04074817614162334,-0.0703407880110141,0
2019-11-05 16:00:00-05:00,26,2,11,3078.46,0.09588165732122272,0.09564910080004368,0.08714094053050524,0.08937084212327016,0.07632269891084849,-0.07683036368617144,-0.03436671849959212,0.00016102579337876457,-0.01991867428077531,-0.033809467880191936,0
2019-11-06 09:45:00-05:00,1,3,11,3072.0813333333335,0.0937812514849089,0.09686425951235612,0.08688019496250522,0.09058507819260439,0.07300501615649017,-0.08849641374901332,-0.034763641497867676,-0.006905730614491329,-0.013468387337572942,-0.04601673016254087,0
2019-11-06 10:00:00-05:00,2,3,11,3073.0760000000005,0.10082538169506938,0.09918366457696455,0.09256625404385602,0.09671978529179168,0.07974038646193543,-0.09721127696337493,-0.04475455838306326,-0.020435720420454717,-0.027382383814088133,-0.0682010065126427,0
2019-11-06 10:15:00-05:00,3,3,11,3075.6333333333337,0.09795027204113477,0.09831586950223381,0.0913944799748367,0.09341417674215727,0.0783643089884243,-0.10021628136059797,-0.03692150135084172,-0.010536457260753267,-0.03524790180055935,-0.050591769380543966,0
2019-11-06 10:30:00-05:00,4,3,11,3075.3660000000004,0.10698172033425646,0.10315180122584713,0.08993480509933106,0.09444663562883766,0.0809433807630854,-0.0898693802696194,-0.038833947883790985,-0.022726997314684753,-0.03677299610964815,-0.05564292169147257,0
2019-11-06 10:45:00-05:00,5,3,11,3073.612,0.09937257408457541,0.09815307339913015,0.09085115658818164,0.09538823324982489,0.07731684813904983,-0.06911595787670391,-0.011501474271233398,-0.018511376168126027,-0.014317134470184777,-0.04826587131071739,0
2019-11-06 11:00:00-05:00,6,3,11,3073.4453333333327,0.09984982128272338,0.10087023909075206,0.09094670029531486,0.09302212321530993,0.08050248544201721,-0.09947594092791293,-0.04099791899678999,-0.018583572957209207,-0.030102967194432874,-0.05893559856055368,0
2019-11-06 11:15:00-05:00,7,3,11,3073.973333333334,0.09057381431185005,0.09233887307420216,0.08493309786245039,0.0877846585245538,0.07215422847252498,-0.08202393341895665,-0.038605470946815455,-0.014019787062501787,-0.020655684739009167,-0.05662415208548756,0
2019-11-06 11:30:00-05:00,8,3,11,3073.7906666666668,0.09691076109093404,0.10032456654878287,0.09131544793564286,0.09277323318713557,0.07694196689128208,-0.08039529958485096,-0.029504152563818768,0.0006156661671800246,-0.012269764230237908,-0.038667300491240376,0
2019-11-06 11:45:00-05:00,9,3,11,3075.3959999999993,0.09427411099740916,0.09628144362237606,0.0895907803844626,0.09459684812405902,0.07877225386328814,-0.09026489198221845,-0.04608235537553181,-0.018982896557438934,-0.03423585217364593,-0.05820576135741239,0
2019-11-06 12:00:00-05:00,10,3,11,3068.712666666667,0.1026461691236147,0.09940288444101825,0.08676741696549488,0.08937842657378398,0.07789198203368347,-0.10824092397377788,-0.04629735495952966,-0.027043397667329078,-0.04561133622245784,-0.07176262703361182,0
2019-11-06 12:15:00-05:00,11,3,11,3070.3713333333335,0.09794963972240346,0.10019539979540674,0.09015458631195843,0.09473391354878569,0.08261225838758285,-0.1041192178415831,-0.051229447165562006,-0.02044682947148932,-0.03416007000102338,-0.07007568447978632,0
2019-11-06 12:30:00-05:00,12,3,11,3069.5786666666663,0.09983093889114092,0.09738533621381075,0.09126682929214804,0.09327279552422955,0.07894147612534823,-0.09651279005698447,-0.040632537565862555,-0.019224311356204248,-0.031178821996006426,-0.05736963442827154,0
2019-11-06 12:45:00-05:00,13,3,11,3069.8940000000007,0.09097281235672319,0.09432803457798156,0.08478085619472756,0.08673472660583194,0.07244981979673067,-0.0720115173858207,-0.018669192633918356,0.015196005577331964,-0.0030067314260136,-0.03127705705184576,0
2019-11-06 13:00:00-05:00,14,3,11,3069.0506666666656,0.08768502716131125,0.09566908173676278,0.0862499924725316,0.09281487723176868,0.07424118451715928,-0.08419250689846229,-0.05224277029971707,-0.030128031367509512,-0.057164840738047576,-0.05653219117114972,0
2019-11-06 13:15:00-05:00,15,3,11,3069.3886666666667,0.11012019661019427,0.1042042038004751,0.09260743758859571,0.10292387245163406,0.0806595781250573,-0.08346368995155692,-0.030970160823774323,-0.04215380422579031,-0.03170819121284208,-0.050462156593447195,0
2019-11-06 13:30:00-05:00,16,3,11,3071.9253333333336,0.09746202566001624,0.09534803190953994,0.08699200644879004,0.08855273265288986,0.07678858962787638,-0.10460878527272499,-0.041052235935648475,-0.01748188178894425,-0.042304005760030426,-0.05381076824453838,0
2019-11-06 13:45:00-05:00,17,3,11,3073.215333333333,0.09241534778320024,0.09819127025880937,0.086200352880171,0.08972405393447547,0.07599118623779784,-0.09775506777408077,-0.041110614752017466,-0.023291264373512855,-0.03393714892081534,-0.0491810420171364,0
2019-11-06 14:00:00-05:00,18,3,11,3074.65,0.09195483412518256,0.09984115987875347,0.08917471767246898,0.09152523355186468,0.07659441111597226,-0.0882876197046883,-0.05256882291239535,-0.02469409464603872,-0.042352098845470545,-0.0589766029935662,0
2019-11-06 14:15:00-05:00,19,3,11,3075.702666666666,0.09554826445331521,0.09519221096844953,0.08952883216671886,0.09412279850088014,0.07720992596903266,-0.09482864890756676,-0.053089024488236,-0.018700195045617627,-0.030281915368384576,-0.06926898434745353,0
2019-11-06 14:30:00-05:00,20,3,11,3075.1386666666663,0.09807569100702802,0.10036533684809099,0.08933704458092187,0.09512654941558994,0.07816461717543476,-0.10104804187770376,-0.05382530419958126,-0.025830704731497033,-0.039941231843625136,-0.0668206320795199,0
2019-11-06 14:45:00-05:00,21,3,11,3074.61,0.08714776476245265,0.08730687035925548,0.0793410686609121,0.08021310586872488,0.0743796490704636,-0.13729019214302143,-0.04600380296184254,-0.046127316953899065,-0.04016986426354112,-0.09400831232996529,0
2019-11-06 15:00:00-05:00,22,3,11,3075.002666666667,0.0900458499787638,0.09502766042924077,0.08760398663558482,0.0893746619966096,0.07307994693468055,-0.08012491000617575,-0.02749925888404556,0.008607442249535862,-0.014138200583963053,-0.03684330536658178,0
2019-11-06 15:15:00-05:00,23,3,11,3074.6846666666665,0.10298916513439914,0.10153587602238737,0.09115438660442324,0.0983104107847759,0.07751686479218851,-0.09826964836927862,-0.04795048497519074,-0.04153587719199218,-0.04691696822648367,-0.06117955466082565,0
2019-11-06 15:30:00-05:00,24,3,11,3075.794,0.09977943947062033,0.0988364637686562,0.08710892412121224,0.09107061524946175,0.08146946262679647,-0.14380696896103243,-0.07791508735292212,-0.06422189299942044,-0.07153935093740044,-0.10509151025583094,0
2019-11-06 15:45:00-05:00,25,3,11,3074.412,0.09800762439866091,0.09951051560412132,0.08978469824650127,0.09184974433790169,0.07541199860230254,-0.09596192846023122,-0.03739033464440789,-0.022939092275696033,-0.029437400174580148,-0.05801888243937901,0
2019-11-06 16:00:00-05:00,26,3,11,3073.96,0.10630117794427596,0.10213315900313162,0.09302710882811234,0.0972675321239494,0.08355259700981178,-0.10991020736568963,-0.059073143242647674,-0.02987486727205738,-0.05172216999618029,-0.07561884339331015,0
2019-11-07 09:45:00-05:00,1,4,11,3092.2459999999996,0.09524764032789809,0.1041008845433747,0.09263406385696485,0.09196558991003222,0.07973187904365696,-0.08366578057351878,-0.02997835286585876,-0.01994981141930496,-0.028152623226152636,-0.056944089200834276,0
2019-11-07 10:00:00-05:00,2,4,11,3093.523333333333,0.10163886148909185,0.0984845828537993,0.09091350439227568,0.09435089709808063,0.07926053421054735,-0.09790543240698368,-0.044956117545011755,-0.02734330584585107,-0.04448819158620116,-0.06541508547123688,0
2019-11-07 10:15:00-05:00,3,4,11,3092.484666666666,0.1033589451816286,0.10033399580867731,0.09085461217592361,0.08944003628661476,0.07876373937544635,-0.08682174671704397,-0.043392567574241654,-0.001089942616182484,-0.03672410116028991,-0.05478619875866781,0
